variable,feature,lag,cor_log_incidence,cor_cases,cor_outbreak,cor_large_outbreak,peak_lift,selection_score,selected,group
target_log_incidence,target_log_incidence_lag13,13,0.11641325305057003,0.11568955268833819,0.12178951658922715,0.06423161609075495,0.3685233068177773,0.11237462441475152,FALSE,case
target_log_incidence,target_log_incidence_lag14,14,0.09757690065421058,0.10205929358945051,0.1044240069000448,0.05477048534330675,0.31393968497653735,0.09636388130309077,FALSE,case
target_log_incidence,target_log_incidence_lag15,15,0.0821664294716994,0.09318684910913401,0.09810353896912918,0.04841600165560427,0.27724981804392335,0.08579744330795332,FALSE,case
target_log_incidence,target_log_incidence_lag16,16,0.07993494895327392,0.08798554360117844,0.0851169408739624,0.04571027167139201,0.2615038392602995,0.08032570787693608,FALSE,case
target_log_incidence,target_log_incidence_lag17,17,0.07395525368867928,0.08098669676375285,0.08578141907222314,0.04190866542852018,0.23952409698216443,0.07551956646049632,FALSE,case
target_log_incidence,target_log_incidence_lag18,18,0.07095325023794004,0.0810945655845049,0.0852338916904452,0.04572612743695124,0.26108992211713994,0.07513289704236698,FALSE,case
target_log_incidence,target_log_incidence_lag19,19,0.06410380659640068,0.07416509811732418,0.08022861729262386,0.03884573482302891,0.22158916575389148,0.06830931144733002,FALSE,case
target_log_incidence,target_log_incidence_lag20,20,0.05740435722654615,0.07106112524354738,0.07798466807782288,0.0366520487437176,0.20887291017038445,0.06415321626179811,FALSE,case
rainfall,rainfall_lag20,20,0.08076213039273501,0.07223755914551189,0.06466421407904609,0.05032451775374871,0.28678965727791467,0.07268313559359349,TRUE,environment
rainfall,rainfall_lag19,19,0.07560141858520568,0.07139251490576246,0.06749148608410253,0.04671429685239506,0.26647409649227943,0.07048921282014872,TRUE,environment
rainfall,rainfall_lag18,18,0.06493790713646298,0.06416684375062315,0.05979022610507075,0.03870512558074865,0.22100096401175662,0.06149022780223394,TRUE,environment
rainfall,rainfall_lag17,17,0.059499202245328515,0.061274101689196205,0.051682680668352694,0.04593421975971873,0.2625316845214286,0.05851243747762339,TRUE,environment
rainfall,rainfall_lag3,3,0.06167442316915994,0.05889394465222962,0.04975471671002829,0.037759961086968837,0.21871028521945346,0.056626342375901625,FALSE,environment
rainfall,rainfall_lag2,2,0.06143892555302627,0.05861787197920927,0.05036946738867888,0.037271991202034734,0.21608676044117164,0.05649152414261408,FALSE,environment
rainfall,rainfall_lag1,1,0.0567620171417609,0.05749490850180576,0.051345427556370345,0.037472798094748384,0.21745470984921683,0.054755789035060565,FALSE,environment
rainfall,rainfall_lag16,16,0.06008943062153573,0.05508762628462554,0.04223931702694898,0.0413494664687346,0.2365561144036075,0.054083000561915215,FALSE,environment
rainfall,rainfall_lag4,4,0.05506362728158432,0.050052247109865625,0.04931601739797607,0.03176961834501842,0.18384042089649427,0.05039211601055283,FALSE,environment
rainfall,rainfall_lag5,5,0.05195805362332829,0.049612517408060816,0.044372627297479934,0.03887707764412914,0.22475698121932675,0.049577256901480814,FALSE,environment
rainfall,rainfall_lag15,15,0.04859596745922938,0.04635739389569115,0.03848989198994766,0.031091601648706165,0.17804322171286915,0.04469033237084559,FALSE,environment
rainfall,rainfall_lag14,14,0.043739816539581075,0.038577835636679644,0.029597324413311126,0.025798352665661658,0.14787392651877043,0.037846152071065176,FALSE,environment
rainfall,rainfall_lag6,6,0.03524347774260782,0.03672103654110554,0.03351242968597985,0.026102234618373195,0.15076032531416966,0.035176909659847176,FALSE,environment
rainfall,rainfall_lag13,13,0.038722407868673446,0.028781206218107837,0.023091108328635635,0.014761437416862772,0.08469246256277262,0.02969311106959434,FALSE,environment
rainfall,rainfall_lag7,7,0.022298985269477642,0.023875858775126685,0.025712005545439606,0.018066252439648635,0.10424769835964602,0.023653890469235397,FALSE,environment
rainfall,rainfall_lag12,12,0.02343019067847358,0.025507355895894278,0.01924508166129564,0.0200632908181586,0.11522161696977433,0.023628479203138594,FALSE,environment
rainfall,rainfall_lag11,11,0.020760295038015485,0.0194287222258777,0.015863619208072728,0.012579406867364853,0.07231141419218719,0.018730574695956216,FALSE,environment
rainfall,rainfall_lag8,8,0.004698144489912287,0.013170717409338438,0.01328863449851409,0.013561329906041473,0.0781787870933676,0.010912405469467257,FALSE,environment
rainfall,rainfall_lag10,10,0.007799265748878734,0.003756521001214773,6.525722765372734e-4,0.001967585498014332,0.011321250713132008,0.004372659829466411,FALSE,environment
rainfall,rainfall_lag9,9,1.2625838268364646e-4,0.002560735420316114,0.0020722912829048245,0.0021908507105124577,0.012617894667291017,0.0016562526321211716,FALSE,environment
rh,rh_lag19,19,0.18109345180488015,0.17932209511176217,0.1608754489210052,0.12500472963888726,0.7130691163312557,0.1737393846855141,TRUE,environment
rh,rh_lag20,20,0.17832488286503057,0.17605776479802757,0.15861681774249517,0.12256767731243337,0.6984893989438146,0.17085265970430827,TRUE,environment
rh,rh_lag18,18,0.16920565376214383,0.1700777568783516,0.15163395246481115,0.12036938856059802,0.6872927164373519,0.16406391383656704,TRUE,environment
rh,rh_lag17,17,0.1652597214423841,0.1643531692900851,0.14416144921339086,0.12035374023982962,0.6878677882905497,0.15947898029669694,TRUE,environment
rh,rh_lag16,16,0.1521533355430775,0.14901893895760815,0.128215100893051,0.10780352419380634,0.6167330553826299,0.14466160598172756,FALSE,environment
rh,rh_lag15,15,0.14064301159591974,0.13818808879299943,0.1198694423608264,0.09698974138825829,0.5554029097357535,0.1336110584697254,FALSE,environment
rh,rh_lag14,14,0.12910561248452498,0.12528772505688096,0.10777514925312866,0.0848205494084469,0.4861840540293635,0.12091343424527454,FALSE,environment
rh,rh_lag13,13,0.11736014041739753,0.1115753547290422,0.09362950751246579,0.07360578049861896,0.42230675991313704,0.10767358111570914,FALSE,environment
rh,rh_lag12,12,0.09895258473205892,0.09982695712048037,0.08371958973571823,0.06699531362907822,0.3847478677895885,0.094437405565576,FALSE,environment
rh,rh_lag11,11,0.0797879435331387,0.07710793852212887,0.06299036040208497,0.05133159269891944,0.29507433050515763,0.07370729865196543,FALSE,environment
rh,rh_lag1,1,0.0672999426697706,0.05981483810859693,0.060626239611231675,0.035036096610586494,0.20331452700277322,0.06051686440034999,FALSE,environment
rh,rh_lag2,2,0.06879737041138358,0.05949055355389435,0.0579047452345648,0.035161760969755734,0.20385256520333347,0.06042091360742998,FALSE,environment
rh,rh_lag3,3,0.06256869708119922,0.054308291171564924,0.05425391525068273,0.027642602910245333,0.1601093166045345,0.05447506328112586,FALSE,environment
rh,rh_lag10,10,0.05593617534585785,0.05409807786197969,0.03919254190925607,0.034919543987238226,0.2009228633433348,0.05048626189927477,FALSE,environment
rh,rh_lag4,4,0.05470139180109007,0.04523718491079904,0.04747780643282591,0.022979203916075646,0.1329731592139891,0.04672634360202713,FALSE,environment
rh,rh_lag5,5,0.04830037900499599,0.04099803611587941,0.04321827392928004,0.024079265884483374,0.13920755973156027,0.04257625085634277,FALSE,environment
rh,rh_lag9,9,0.033598600210519344,0.0327563209794939,0.0256502368929868,0.020183213648361304,0.11624236309398907,0.03067214782919658,FALSE,environment
rh,rh_lag6,6,0.02075458533754571,0.023092825463755445,0.022460502224605702,0.013836564698298429,0.07991672073044927,0.021399654767526102,FALSE,environment
rh,rh_lag8,8,0.013397915678968551,0.009467442785331166,0.006298135827165626,5.081121289626252e-4,0.0029291810030079523,0.008888761384951196,FALSE,environment
rh,rh_lag7,7,0.007732553554763444,0.005807269499867329,0.011080294125961287,0.00459705969763202,0.026526414049523547,0.007566446289908256,FALSE,environment
temp_c,temp_c_lag11,11,0.19301293100154168,0.1646074762622126,0.14944774863937094,0.10085293534963045,0.5797426261042239,0.16657398909377766,TRUE,environment
temp_c,temp_c_lag12,12,0.18720301873916934,0.16104896162624022,0.14641951534245845,0.10062396548979806,0.5778740936024486,0.16281327955742697,TRUE,environment
temp_c,temp_c_lag10,10,0.18975094934277908,0.1597355872507573,0.14564829746918523,0.09784867898581102,0.5630095498169209,0.16263152833456668,TRUE,environment
temp_c,temp_c_lag13,13,0.18522921115043875,0.15623808592867475,0.1433740394786167,0.096457968781897,0.5534192009739918,0.15924590780473558,TRUE,environment
temp_c,temp_c_lag9,9,0.18431570346551546,0.15440699709643657,0.14352675241894297,0.09153774638017724,0.5271986973030971,0.15747836541871935,FALSE,environment
temp_c,temp_c_lag14,14,0.175932665391649,0.14641543386825465,0.13283058360980823,0.09339144661927137,0.535311695201189,0.15032818601812883,FALSE,environment
temp_c,temp_c_lag8,8,0.1756353767095054,0.14366419952441042,0.13418753994618285,0.08138145166130979,0.4691503871287265,0.14736646797982966,FALSE,environment
temp_c,temp_c_lag15,15,0.1654244090346423,0.13786844034620205,0.1277923052436083,0.0903629799356019,0.5174553641349228,0.14247809037718262,FALSE,environment
temp_c,temp_c_lag7,7,0.16548870348116376,0.13446042851008208,0.12471268070005402,0.07795962094184977,0.4498504084285683,0.1384951798127705,FALSE,environment
temp_c,temp_c_lag16,16,0.15291743170678843,0.1281147038501327,0.11778680213543603,0.08631567012370754,0.4938032157771668,0.13237449328815984,FALSE,environment
temp_c,temp_c_lag6,6,0.14816022185870786,0.11757661459520027,0.11246869593866533,0.06675430870538349,0.3855570770857356,0.1227241833721415,FALSE,environment
temp_c,temp_c_lag17,17,0.13843072257477068,0.11765724116313729,0.10897203296136333,0.08013280547939494,0.4579897186360699,0.12118877436759092,FALSE,environment
temp_c,temp_c_lag18,18,0.12640687772771178,0.10436681251461279,0.09922447847357269,0.06869437547782827,0.3922354715917098,0.10880404206144215,FALSE,environment
temp_c,temp_c_lag5,5,0.12901747414941844,0.10127513426623114,0.09541180977222545,0.05558758125526776,0.3213640967582845,0.10553584459144241,FALSE,environment
temp_c,temp_c_lag19,19,0.1145140282156193,0.09101214129037236,0.08835512069511815,0.05883896438149667,0.33563728687717653,0.09653242762103803,FALSE,environment
temp_c,temp_c_lag4,4,0.11370361374790267,0.0881412032769872,0.08246955796683283,0.05121969246531513,0.296391656576085,0.09279436757769491,FALSE,environment
temp_c,temp_c_lag20,20,0.10322759462367957,0.07856783273043237,0.07644409318582432,0.04996091888494264,0.2847175775793344,0.08473021142273225,FALSE,environment
temp_c,temp_c_lag3,3,0.10059821309278068,0.07400857641080304,0.07027751622278451,0.04341044553097157,0.2514385777748454,0.0799991382662823,FALSE,environment
temp_c,temp_c_lag2,2,0.08348837797648526,0.05934580580908854,0.05368247722036871,0.03488950612175215,0.20227415008783287,0.06462135592554258,FALSE,environment
temp_c,temp_c_lag1,1,0.07148131182859463,0.04720161761597878,0.03930077064042825,0.028892520154040403,0.16766334245211592,0.052722739609160046,FALSE,environment
u_component_of_wind_10m,u_component_of_wind_10m_lag2,2,0.15132931873551345,0.14116051638009203,0.13354089849238027,0.094979718854299,0.5506510139043758,0.14069708495376954,TRUE,environment
u_component_of_wind_10m,u_component_of_wind_10m_lag1,1,0.14716830167953265,0.13972740321144833,0.13035085204189042,0.0915622319980676,0.5313357847744115,0.13750911657236262,TRUE,environment
u_component_of_wind_10m,u_component_of_wind_10m_lag3,3,0.14816150636618194,0.13612611811858708,0.12639665136900893,0.09336207502558591,0.5407644886431014,0.13632264191748517,TRUE,environment
u_component_of_wind_10m,u_component_of_wind_10m_lag4,4,0.14627149630923475,0.13262628686391814,0.12486189429193477,0.09145778273798436,0.5292363629518267,0.1339216729487901,TRUE,environment
u_component_of_wind_10m,u_component_of_wind_10m_lag5,5,0.13839445390164345,0.12782544544882024,0.1202782247455913,0.08853085418670036,0.5118164411687811,0.12822469688748925,FALSE,environment
u_component_of_wind_10m,u_component_of_wind_10m_lag6,6,0.13128605790427866,0.11912703652876488,0.11374148117914841,0.07921605848987227,0.4575331927421526,0.11998368652231313,FALSE,environment
u_component_of_wind_10m,u_component_of_wind_10m_lag7,7,0.12042502079533447,0.1121629244637929,0.11019275501661951,0.07482062709714303,0.431737472242273,0.11251387286791435,FALSE,environment
u_component_of_wind_10m,u_component_of_wind_10m_lag8,8,0.11279487307110973,0.10010941620903839,0.100064883514958,0.06303008396241194,0.36335783780015857,0.10188297950016868,FALSE,environment
u_component_of_wind_10m,u_component_of_wind_10m_lag9,9,0.10322996103347881,0.08931304357914957,0.0915131562390394,0.05461792266882698,0.3145641971697477,0.09193155956964884,FALSE,environment
u_component_of_wind_10m,u_component_of_wind_10m_lag10,10,0.09295389716249568,0.07772738506144761,0.08039116833353513,0.04812501103280959,0.2769055351237677,0.08135790654735854,FALSE,environment
u_component_of_wind_10m,u_component_of_wind_10m_lag11,11,0.0794716811708212,0.06361797057941429,0.0661053746400679,0.041874098693920454,0.2407089082294649,0.06832077951817508,FALSE,environment
u_component_of_wind_10m,u_component_of_wind_10m_lag12,12,0.07164860837483382,0.05835122917310151,0.06488663073495378,0.03544424208851985,0.20355299242143535,0.062496681912655616,FALSE,environment
u_component_of_wind_10m,u_component_of_wind_10m_lag20,20,0.05400991057892584,0.05136344109775339,0.03642089055636634,0.037380758321750744,0.21302568492476767,0.04888518305747787,FALSE,environment
u_component_of_wind_10m,u_component_of_wind_10m_lag13,13,0.0568309850663512,0.04310742050114724,0.052081704246129824,0.02488951553102487,0.14280142928043604,0.04810838714723614,FALSE,environment
u_component_of_wind_10m,u_component_of_wind_10m_lag19,19,0.03877077894429892,0.03710806350043214,0.024506304052665472,0.026438078441936103,0.1508117115594193,0.03476078886135129,FALSE,environment
u_component_of_wind_10m,u_component_of_wind_10m_lag14,14,0.03959211908178467,0.02888361255827516,0.03721214928888051,0.015101569106027739,0.0865608881399877,0.032917593683485846,FALSE,environment
u_component_of_wind_10m,u_component_of_wind_10m_lag15,15,0.02348326159021487,0.01451403437558581,0.02364740009555181,0.005224518319064937,0.029917727735991124,0.018323912515867652,FALSE,environment
u_component_of_wind_10m,u_component_of_wind_10m_lag18,18,0.018309735309575352,0.02079322260699442,0.010804215330676116,0.01744049060761147,0.09958281177331117,0.018210979796901255,FALSE,environment
u_component_of_wind_10m,u_component_of_wind_10m_lag16,16,0.011068219891757557,0.0015726768584854046,0.013722112772155029,0.00451984840073437,0.025857595422530882,0.007973047337874057,FALSE,environment
u_component_of_wind_10m,u_component_of_wind_10m_lag17,17,0.004194386178085514,0.009941772770073487,1.97189788690415e-4,0.009521831214958263,0.054420917575897114,0.006349203365517504,FALSE,environment
v_component_of_wind_10m,v_component_of_wind_10m_lag5,5,0.15295232154878488,0.13846699213376681,0.128637329224112,0.09168303122551172,0.5300398735387462,0.13880317704189074,TRUE,environment
v_component_of_wind_10m,v_component_of_wind_10m_lag4,4,0.15165084239319385,0.13594378499878743,0.12700725954240427,0.09123092907106226,0.5279236347613825,0.1371842023988642,TRUE,environment
v_component_of_wind_10m,v_component_of_wind_10m_lag6,6,0.15127212901706041,0.13382488349380675,0.12697524931249096,0.08740437369396604,0.5048269620864724,0.1356419801374492,TRUE,environment
v_component_of_wind_10m,v_component_of_wind_10m_lag7,7,0.14933625516315108,0.13396936982747712,0.12738816391165483,0.08777799907901042,0.5065053971243788,0.13515568956431767,TRUE,environment
v_component_of_wind_10m,v_component_of_wind_10m_lag3,3,0.14770516907308984,0.13373225719754356,0.1234251996469102,0.08798855404694732,0.5096404018716373,0.13379438836678192,FALSE,environment
v_component_of_wind_10m,v_component_of_wind_10m_lag2,2,0.14506897752269643,0.1314176990070187,0.12018186452590031,0.08749648578198904,0.5072664900472035,0.13143991481921505,FALSE,environment
v_component_of_wind_10m,v_component_of_wind_10m_lag8,8,0.14479417696416888,0.12532367603078126,0.1185713567810278,0.07978445839382539,0.4599439897523632,0.12763351510482096,FALSE,environment
v_component_of_wind_10m,v_component_of_wind_10m_lag1,1,0.13977578481955436,0.1281100042889239,0.11503760687594312,0.0857497008356315,0.4976056567578492,0.1272304450449038,FALSE,environment
v_component_of_wind_10m,v_component_of_wind_10m_lag9,9,0.13494220808721705,0.11700763571842919,0.11425890835193356,0.07274271933419989,0.41895139890439015,0.11944064046493458,FALSE,environment
v_component_of_wind_10m,v_component_of_wind_10m_lag10,10,0.12552038996524212,0.1072381235157967,0.10454588420368231,0.06911736720246266,0.39769303197742034,0.11055270430318015,FALSE,environment
v_component_of_wind_10m,v_component_of_wind_10m_lag11,11,0.11667880664214139,0.09700527124200377,0.09381631054090775,0.06363787908419154,0.36581573990131383,0.10116314271230654,FALSE,environment
v_component_of_wind_10m,v_component_of_wind_10m_lag12,12,0.10739335403217823,0.09026666217242642,0.08996307924032457,0.057878518663448404,0.33239096046909,0.09398798961855155,FALSE,environment
v_component_of_wind_10m,v_component_of_wind_10m_lag13,13,0.09600802500653793,0.07707944983015695,0.0801659507655077,0.047623046317890515,0.2732330837225765,0.08207602321493557,FALSE,environment
v_component_of_wind_10m,v_component_of_wind_10m_lag14,14,0.0794123442056826,0.06266411637024842,0.0651772552099451,0.03789785609963998,0.21722723377718534,0.06703924593130287,FALSE,environment
v_component_of_wind_10m,v_component_of_wind_10m_lag15,15,0.06623584570301197,0.048711906733686576,0.052762411385178745,0.028439494495738227,0.1628561718638681,0.0539068192738342,FALSE,environment
v_component_of_wind_10m,v_component_of_wind_10m_lag16,16,0.049632433502950456,0.034444629270349116,0.040050215141782225,0.01907869612759416,0.1091472903334911,0.03944177465381144,FALSE,environment
v_component_of_wind_10m,v_component_of_wind_10m_lag17,17,0.028813990734869156,0.018837746188583138,0.022840822623322644,0.012428277873615383,0.07103237502362084,0.02273108584286556,FALSE,environment
v_component_of_wind_10m,v_component_of_wind_10m_lag20,20,0.01983291125231134,0.023201117729526075,0.013788223137836144,0.017970013339378452,0.10240761749114094,0.020163293843524215,FALSE,environment
v_component_of_wind_10m,v_component_of_wind_10m_lag18,18,0.011198758717164884,0.004158795546449141,0.011192106115124032,4.891287812534552e-4,0.0027928583233420403,0.00750108595481497,FALSE,environment
v_component_of_wind_10m,v_component_of_wind_10m_lag19,19,0.004072743753829543,0.010445172552754386,0.0018331705812212667,0.008239628236365974,0.04700161699241712,0.006532969302754459,FALSE,environment
wind_speed_10m,wind_speed_10m_lag9,9,0.06935751478367631,0.07801735059684405,0.0716211959361712,0.056771741543448134,0.32696881208933964,0.07313122889640797,TRUE,environment
wind_speed_10m,wind_speed_10m_lag10,10,0.06614784647232101,0.07804287907838228,0.07572261031599695,0.05463210934258437,0.31434659737400755,0.07241145294251833,TRUE,environment
wind_speed_10m,wind_speed_10m_lag8,8,0.06742004123672116,0.07735043149545978,0.0679193534194061,0.05732265861080261,0.33045549002225494,0.07162587192682274,TRUE,environment
wind_speed_10m,wind_speed_10m_lag11,11,0.06257197871309074,0.0758860211993002,0.07462022899199557,0.04905501962834447,0.2819876864642043,0.06919534144500879,TRUE,environment
wind_speed_10m,wind_speed_10m_lag7,7,0.0686440980990745,0.07345354669578272,0.06569735772018577,0.050347977356133125,0.29052293881330443,0.06907781660328309,FALSE,environment
wind_speed_10m,wind_speed_10m_lag6,6,0.06264709467561527,0.07310698093000229,0.0612857609369595,0.050796272283344095,0.29338723828958163,0.06608514413601871,FALSE,environment
